Date,Open,High,Low,Close,Volume,Return,EMA12
2021-09-07,3926.527588,3945.314209,3062.222412,3426.394287,39131346397,0,3622.116085
2021-09-08,3428.378174,3559.121338,3224.764893,3497.315186,31738430771,1,3602.915947
2021-09-09,3452.54834,3562.992676,3400.51709,3427.340088,24118055831,0,3575.904276
2021-09-10,3425.564941,3512.571289,3157.059082,3211.505859,22355974097,0,3519.842981
2021-09-11,3209.030518,3346.526367,3208.961914,3270.278076,18627122934,1,3481.44838
2021-09-12,3270.291748,3462.468262,3235.109375,3410.134521,16810411424,1,3470.477017
2021-09-13,3407.471924,3426.502197,3121.51416,3285.511719,22721552948,0,3442.020818
2021-09-14,3286.316406,3429.169678,3273.630859,3429.169678,19125420848,1,3440.043719
2021-09-15,3431.217285,3615.282715,3365.913086,3615.282715,17548551804,1,3467.003565
2021-09-16,3613.07373,3673.310791,3489.805664,3571.294922,20093903064,0,3483.048389
2021-09-17,3569.568115,3589.305176,3356.449951,3398.538818,17722363229,0,3470.046916
2021-09-18,3397.422852,3540.807617,3371.892334,3432.018311,15995220233,1,3464.196362
2021-09-19,3433.287842,3448.322021,3286.172363,3329.447998,14257609743,0,3443.465844
2021-09-20,3329.670654,3343.325439,2940.839111,2958.993408,27371684581,0,3368.931623
2021-09-21,2977.310547,3101.69751,2676.407471,2764.431152,30405062665,0,3275.931551
2021-09-22,2763.209229,3089.083008,2741.440674,3077.86792,23742102645,1,3245.460223
2021-09-23,3077.974365,3173.544678,3038.0979,3155.523682,18516291047,1,3231.623832
2021-09-24,3154.562012,3159.644043,2747.337646,2931.669189,25595422789,0,3185.476964
2021-09-25,2930.884766,2968.994629,2818.970459,2925.565674,18932786754,0,3145.490612
2021-09-26,2926.343018,3114.857422,2744.583008,3062.265381,21172766310,1,3132.68673
2021-09-27,3065.837891,3163.665039,2932.692871,2934.138916,19164053681,0,3102.140912
2021-09-28,2928.963379,2970.770508,2793.360596,2807.296631,16895079070,0,3056.780254
2021-09-29,2809.297607,2946.881348,2786.988281,2853.143311,15763456158,1,3025.451493
2021-09-30,2852.558838,3046.519531,2840.289551,3001.678955,17661065099,1,3021.79418
2021-10-01,3001.129395,3329.853516,2978.654297,3307.516113,22307625573,1,3065.7514
2021-10-02,3308.870361,3464.837402,3260.027588,3391.694336,19202671704,1,3115.896467
2021-10-03,3390.767578,3484.605713,3348.120117,3418.358643,15516566862,1,3162.42911
2021-10-04,3418.776367,3434.775391,3283.44873,3380.089111,17747154101,0,3195.915264
2021-10-05,3381.784424,3541.45166,3365.817627,3518.518555,16632591670,1,3245.546539
2021-10-06,3516.570313,3622.55127,3354.469727,3580.562012,21855226591,1,3297.087381
2021-10-07,3576.814453,3650.013184,3479.90918,3587.974854,19090322927,1,3341.8393
2021-10-08,3587.832764,3667.95752,3547.828125,3563.759277,16222029488,0,3375.980835
2021-10-09,3559.997803,3628.237305,3544.640381,3575.716797,12707036942,1,3406.709445
2021-10-10,3575.020508,3603.244873,3414.970947,3425.852783,16171746693,0,3409.654574
2021-10-11,3419.726807,3622.289551,3385.761719,3545.354004,18579189588,1,3430.531409
2021-10-12,3546.477783,3546.477783,3407.338135,3492.573242,18109578443,0,3440.076306
2021-10-13,3492.753662,3607.741699,3417.602051,3606.20166,16211275589,1,3465.634053
2021-10-14,3604.958984,3819.258545,3590.275146,3786.01416,19443499909,1,3514.9233
2021-10-15,3790.154297,3895.466309,3735.363525,3862.634766,20966841512,1,3568.417372
2021-10-16,3865.666504,3962.453125,3805.885986,3830.38208,16578095629,0,3608.719635
2021-10-17,3829.858887,3914.897949,3660.723389,3847.104492,15908090346,1,3645.394228
2021-10-18,3847.72998,3888.209229,3686.750488,3748.760254,17386204158,0,3661.296694
2021-10-19,3747.162842,3883.928711,3736.780273,3877.650879,15998757133,1,3694.581953
2021-10-20,3877.730957,4167.472168,3833.288086,4155.992188,20338319988,1,3765.568143
2021-10-21,4161.713379,4366.088379,4032.483887,4054.322754,28220661820,0,3809.991929
2021-10-22,4055.686523,4162.975586,3908.340332,3970.181885,19432937968,0,3834.636538
2021-10-23,3971.356445,4171.663574,3944.631836,4171.663574,14781537792,1,3886.486851
2021-10-24,4171.855957,4185.729492,3967.120361,4087.903076,14978083638,0,3917.473963
2021-10-25,4084.425781,4236.666992,4072.034668,4217.876953,15995727040,1,3963.689807
2021-10-26,4217.337891,4289.131348,4106.82373,4131.102051,17157714562,0,3989.445537
2021-10-27,4132.17334,4299.152832,3930.257324,3930.257324,26219530404,0,3980.339658
2021-10-28,3924.81543,4293.150879,3905.706055,4287.318848,25958154575,1,4027.567226
2021-10-29,4288.686523,4455.735352,4271.70752,4414.746582,22967641914,1,4087.133281
2021-10-30,4414.243652,4426.848633,4252.494141,4325.650391,14615490626,0,4123.828221
2021-10-31,4322.744141,4394.449707,4179.016113,4288.074219,17498160238,0,4149.096836
2021-11-01,4288.217285,4377.322266,4160.966797,4324.626953,17985288261,1,4176.101469
2021-11-02,4322.500977,4599.948242,4288.686523,4584.798828,20794448222,1,4238.977986
2021-11-03,4589.68457,4664.910156,4462.976074,4607.193848,21220463155,1,4295.62658
2021-11-04,4604.678711,4606.516113,4426.622559,4537.324219,18415244464,0,4332.810832
2021-11-05,4537.42334,4570.895996,4447.487305,4486.243164,15086003586,0,4356.415806
2021-11-06,4482.647949,4530.99707,4334.973633,4521.581055,14429076700,1,4381.825845
2021-11-07,4523.981934,4640.921875,4510.984375,4620.554688,13541376033,1,4418.553359
2021-11-08,4619.649414,4822.363281,4619.649414,4812.087402,19290896267,1,4479.097058
2021-11-09,4810.071289,4837.589355,4718.039063,4735.068848,20834172627,0,4518.477333
2021-11-10,4733.362793,4859.50293,4485.093262,4636.174316,22748160545,0,4536.584561
2021-11-11,4635.453613,4778.059082,4580.990234,4730.384277,17933201129,1,4566.399902
2021-11-12,4724.306641,4808.73877,4510.92041,4667.115234,18316060208,0,4581.894569
2021-11-13,4666.719238,4702.115234,4582.180664,4651.460449,14457436261,0,4592.597012
2021-11-14,4648.632813,4689.842773,4516.935547,4626.358887,12172962219,0,4597.791146
2021-11-15,4627.09082,4764.63623,4546.599121,4557.503906,16275851299,0,4591.593109
2021-11-16,4570.478027,4891.70459,4144.334961,4216.365234,27417502801,0,4533.865744
2021-11-17,4213.910645,4300.306641,4107.125977,4287.59375,22183461850,1,4495.977745
2021-11-18,4287.802246,4343.557129,3959.227783,4000.650879,21383250893,0,4419.773612
2021-11-19,3995.729492,4311.713867,3982.91748,4298.306641,20626269711,1,4401.086385
2021-11-20,4298.350586,4434.388184,4209.242676,4409.931152,15448261277,1,4402.447119
2021-11-21,4412.195313,4422.491699,4255.455078,4269.73291,14094831413,0,4382.029548
2021-11-22,4266.509277,4302.022949,4033.572266,4088.457764,19752218877,0,4336.864658
2021-11-23,4089.68042,4385.483398,4069.766602,4340.763672,22133497059,1,4337.464507
2021-11-24,4340.036133,4376.875977,4176.183594,4239.981445,21838037128,0,4322.467112
2021-11-25,4271.394531,4550.518066,4249.774414,4274.743164,18705358318,1,4315.124967
2021-11-26,4522.208984,4550.842285,3933.506592,4030.908936,26281795488,0,4271.399423
2021-11-27,4042.999023,4187.684082,4033.513916,4096.912109,16515693874,1,4244.555221
2021-11-28,4101.648926,4297.916504,3989.969971,4294.453613,15953126340,1,4252.231897
2021-11-29,4296.946777,4460.848633,4284.504883,4445.10498,19086475837,1,4281.904679
2021-11-30,4447.768066,4753.266113,4358.074219,4631.479004,28626354111,1,4335.685344
2021-12-01,4623.679688,4780.732422,4530.272461,4586.990234,27634826695,0,4374.347635
2021-12-02,4586.333008,4628.919922,4441.507813,4511.302246,21502671027,0,4395.417575
2021-12-03,4514.355957,4647.289063,4100.145508,4220.706055,25879591528,0,4368.53888
2021-12-04,4227.762207,4242.725586,3525.494141,4119.587402,38478999182,0,4330.238652
2021-12-05,4119.628906,4246.92334,4040.217529,4198.322754,25533062707,1,4309.943899
2021-12-06,4199,4375.520508,3930.806641,4358.737305,28229518513,1,4317.450577
2021-12-07,4358.586914,4428.589355,4264.32373,4315.061523,22366213354,0,4317.08303
2021-12-08,4311.674316,4453.112305,4234.537598,4439.35791,18704315119,1,4335.89455
2021-12-09,4433.024902,4482.313965,4078.844238,4119.815918,22296131874,0,4302.651684
2021-12-10,4113.588379,4227.111816,3897.767578,3908.496094,28014595631,0,4242.012362
2021-12-11,3909.667725,4095.648438,3846.054443,4084.452393,19131502454,1,4217.772367
2021-12-12,4084.811279,4173.608887,3993.055908,4134.453125,14057603914,1,4204.954022
2021-12-13,4136.359863,4145.955078,3680.609131,3784.226807,23999841386,0,4140.226758
2021-12-14,3782.822754,3866.633789,3700.104736,3745.44043,23836759957,0,4079.4904
2021-12-15,3862.251465,4086.372803,3664.719971,4018.388672,26411188833,1,4070.090134
2021-12-16,4020.415039,4110.368652,3956.057129,3962.469727,19825531254,0,4053.533148
2021-12-17,3959.012451,3992.79248,3711.424561,3879.486572,23143541098,0,4026.756752
2021-12-18,3880.291504,3993.829834,3774.61499,3960.860107,19530895889,1,4016.618807
2021-12-19,3960.872314,4018.658447,3894.398682,3922.592529,16167785597,0,4002.153225
2021-12-20,3923.695801,3980.098633,3759.40332,3933.844482,21589690675,1,3991.644188
2021-12-21,3938.463867,4058.821289,3918.837891,4020.26001,16388555198,1,3996.046622
2021-12-22,4018.695801,4073.791504,3947.690186,3982.099609,13921756199,0,3993.900928
2021-12-23,3981.96167,4149.026855,3897.234375,4108.015625,18007273742,1,4011.457035
2021-12-24,4111.345215,4134.106445,4029.064453,4047.98291,12769090623,0,4017.0764
2021-12-25,4049.781982,4138.564941,4027.927002,4093.281006,10894785525,1,4028.800186
2021-12-26,4094.151611,4105.023926,4013.026367,4067.328125,11197244172,0,4034.727561
2021-12-27,4064.746338,4126.001465,4033.492432,4037.547607,11424360002,0,4035.161414
2021-12-28,4037.538086,4037.538086,3769.280029,3800.893066,17299472803,0,3999.12013
2021-12-29,3797.436279,3827.981934,3612.795898,3628.531738,15722555672,0,3942.106531
2021-12-30,3632.219727,3767.559814,3595.204834,3713.852051,12925377999,1,3906.990457
2021-12-31,3713.430176,3807.288818,3636.869873,3682.632813,14157285268,0,3872.473897
2022-01-01,3683.047119,3769.917969,3682.286621,3769.697021,9776191466,1,3856.66207
2022-01-02,3769.29834,3836.161865,3727.357422,3829.564941,9881471548,1,3852.493281
2022-01-03,3829.535645,3836.19873,3698.047607,3761.380371,12080777893,0,3838.47591
2022-01-04,3761.361572,3876.785156,3723.349854,3794.056641,14030925983,1,3831.642176
2022-01-05,3794.269043,3842.059814,3456.745361,3550.386963,18061338502,0,3788.372143
2022-01-06,3549.708984,3549.708984,3335.376709,3418.408203,24293791313,0,3731.454614
2022-01-07,3417.837891,3420.461914,3117.381348,3193.210449,24494179209,0,3648.647819
2022-01-08,3193.502441,3240.304443,3020.880859,3091.972656,16037732700,0,3563.005487
2022-01-09,3091.696289,3206.790771,3075.911377,3157.751465,12334683863,1,3500.658714
2022-01-10,3157.570557,3177.213379,2947.683594,3083.0979,19535744145,0,3436.418589
2022-01-11,3082.990967,3247.511963,3061.140625,3238.111572,15211447193,1,3405.909817
2022-01-12,3238.449951,3401.219971,3216.718018,3372.258301,16662871689,1,3400.732661
2022-01-13,3372.10498,3396.969727,3247.91748,3248.288574,15294466275,0,3377.279724
2022-01-14,3248.648682,3330.766113,3203.82373,3310.001465,13562957230,1,3366.929223
2022-01-15,3309.844238,3364.537842,3278.670898,3330.530762,9619999078,1,3361.32946
2022-01-16,3330.387207,3376.401123,3291.563721,3350.921875,9505934874,1,3359.728293
2022-01-17,3350.947266,3355.819336,3157.224121,3212.304932,12344309617,0,3337.047776
2022-01-18,3212.287598,3236.016113,3096.123535,3164.025146,13024154091,0,3310.42891
2022-01-19,3163.850342,3171.158447,3055.212402,3095.825928,13187424144,0,3277.413066
2022-01-20,3095.271729,3265.336914,3000.908203,3001.120117,10645922764,0,3234.906459
2022-01-21,3002.956787,3029.081055,2496.812988,2557.931641,26796291874,0,3130.756487
2022-01-22,2561.145264,2615.247314,2330.247314,2405.181152,27369692036,0,3019.129512
2022-01-23,2406.924316,2542.144775,2381.515137,2535.039063,16481489511,1,2944.654058
2022-01-24,2535.891113,2537.208496,2172.30127,2440.352295,28220804648,0,2867.069172
2022-01-25,2440.393555,2498.50708,2359.384766,2455.935059,16179776932,1,2803.81777
2022-01-26,2455.579102,2705.78418,2417.683105,2468.030273,21229909340,1,2752.158155
2022-01-27,2467.188477,2510.45166,2328.452148,2423.001221,16126522783,0,2701.518627
2022-01-28,2421.646973,2548.778564,2367.83374,2547.092041,14666227351,1,2677.76069
2022-01-29,2546.590576,2627.609375,2526.989746,2597.084717,11172062661,1,2665.349002
2022-01-30,2598.564941,2631.408447,2550.460938,2603.466553,9501221177,1,2655.828625
2022-01-31,2603.263428,2697.735352,2489.072266,2688.278809,13778234614,1,2660.820961
2022-02-01,2687.898926,2802.31543,2682.621826,2792.117188,13194846235,1,2681.020381
2022-02-02,2791.958984,2802.212158,2630.120361,2682.854004,13876301217,0,2681.302477
2022-02-03,2682.226074,2712.482666,2587.783447,2679.162598,12755505065,0,2680.973265
2022-02-04,2681.057617,2983.586914,2675.443848,2983.586914,18987223729,1,2727.529211
2022-02-05,2984.446045,3054.130127,2966.781006,3014.648193,13102093957,1,2771.701362
2022-02-06,3014.959717,3061.26123,2965.429932,3057.476074,9466018022,1,2815.666702
2022-02-07,3057.422119,3182.52832,3002.927002,3142.470703,15197063785,1,2865.944241
2022-02-08,3143.008545,3219.472656,3038.37793,3122.608643,17136080906,0,2905.431072
2022-02-09,3121.182617,3263.155762,3063.160156,3239.457031,13951308490,1,2956.819681
2022-02-10,3240.113037,3271.316162,3070.378174,3077.482178,18629485080,0,2975.383142
2022-02-11,3077.413086,3127.450684,2888.707764,2927.383545,16043881065,0,2967.998589
2022-02-12,2927.386475,2980.079346,2870.177002,2917.362793,11254355757,0,2960.208466
2022-02-13,2916.789551,2947.776611,2845.397705,2883.463379,9054963563,0,2948.40153
2022-02-14,2880.187744,2957.963623,2840.257568,2933.479004,12164552172,1,2946.105757
2022-02-15,2933.729004,3185.520752,2917.857178,3179.877197,13921257873,1,2982.070594
2022-02-16,3180.446777,3181.616943,3055.168213,3127.830078,12352406833,0,3004.49513
2022-02-17,3126.858398,3154.615234,2861.852051,2881.481934,15860206214,0,2985.570023
2022-02-18,2884.340576,2937.308594,2761.643311,2785.727539,15748173433,0,2954.825025
2022-02-19,2784.872803,2826.3479,2707.378418,2763.701172,9774183169,0,2925.421355
2022-02-20,2763.756592,2763.756592,2585.946289,2628.648438,11641437834,0,2879.763983
2022-02-21,2627.665527,2752.458496,2568.254395,2573.816162,18646392740,0,2832.695088
2022-02-22,2572.898682,2648.916748,2510.678711,2639.299316,16360200507,1,2802.941892
2022-02-23,2639.447021,2741.368408,2587.412842,2590.359619,13382637240,0,2770.236927
2022-02-24,2588.16626,2689.047607,2308.914795,2598.067139,29312342666,1,2743.749267
2022-02-25,2598.436279,2821.972412,2579.208008,2764.535645,17208902048,1,2746.947172
2022-02-26,2764.989502,2849.424072,2745.009033,2781.111816,11724648351,1,2752.203271
2022-02-27,2780.504395,2831.125488,2581.615723,2621.801758,16150857254,0,2732.1415
2022-02-28,2621.172119,2929.18042,2586.388184,2919.201172,19266124733,1,2760.919911
2022-03-01,2919.775879,3029.651611,2868.938965,2972.485107,18757425786,1,2793.468402
2022-03-02,2972.471924,3026.868164,2919.943115,2950.118408,16636517503,0,2817.568403
2022-03-03,2950.156738,2964.67334,2797.319336,2834.468994,13091199728,0,2820.168494
2022-03-04,2834.987305,2835.17627,2587.748291,2617.156006,14496939024,0,2788.935804
2022-03-05,2618.473633,2679.102539,2596.98999,2664.831055,8072368396,1,2769.842765
2022-03-06,2664.943604,2673.637207,2555.037354,2555.037354,8872976607,0,2736.795779
2022-03-07,2555.297607,2639.943115,2455.59375,2497.77124,14594098731,0,2700.022773
2022-03-08,2497.721436,2618.166016,2489.755127,2576.747559,13922922903,1,2681.057356
2022-03-09,2577.165283,2761.796387,2573.655273,2729.783447,14173665398,1,2688.553677
2022-03-10,2729.116455,2729.116455,2566.193115,2608.048584,13292477213,0,2676.168278
2022-03-11,2608.27124,2664.558594,2534.688232,2559.562988,12382419582,0,2658.229003
2022-03-12,2559.660645,2606.438721,2559.126953,2574.75415,6532996574,1,2645.386718
2022-03-13,2573.488037,2594.549805,2503.885254,2518.94458,8632000379,0,2625.934081
2022-03-14,2518.486328,2604.034424,2505.299316,2590.696045,11244398839,1,2620.512845
2022-03-15,2590.668945,2662.32959,2515.765869,2620.149658,12861105614,1,2620.45697
2022-03-16,2620.028564,2781.307129,2610.764404,2772.055664,17915109769,1,2643.779846
2022-03-17,2771.964111,2826.160645,2751.560791,2814.854492,12685265194,1,2670.099022
2022-03-18,2814.43457,2973.616211,2774.855713,2945.343018,15830879093,1,2712.444252
2022-03-19,2944.72168,2979.987061,2910.802246,2946.25708,11576463120,1,2748.415457
2022-03-20,2946.547607,2956.965576,2826.107422,2860.459229,12684727326,0,2765.65296
2022-03-21,2860.103271,2954.556641,2838.250488,2897.976563,15206116098,1,2786.010437
2022-03-22,2897.77417,3040.382813,2892.544434,2973.131104,16830539230,1,2814.798232
2022-03-23,2973.14502,3036.752197,2933.306641,3031.067139,16008767658,1,2848.070372
2022-03-24,3031.060791,3118.387695,3012.32666,3108.062012,18070503166,1,2888.069086
2022-03-25,3108.448975,3183.958008,3087.490723,3106.671387,17030503831,0,2921.700209
2022-03-26,3106.405273,3146.825439,3091.825439,3143.178955,8876420740,1,2955.773862
2022-03-27,3143.795654,3291.577637,3129.997803,3291.577637,13431866834,1,3007.435981
2022-03-28,3292.32251,3424.019287,3279.0271,3336.634521,20620450770,1,3058.081911
2022-03-29,3335.02124,3470.186279,3335.02124,3401.987793,19533323636,1,3110.990508
2022-03-30,3401.526123,3435.286133,3349.237061,3385.157959,15302506131,0,3153.170116
2022-03-31,3385.289307,3435.128418,3272.93457,3281.642822,17685495686,0,3172.935147
2022-04-01,3282.576172,3467.555908,3223.891357,3449.552246,20982988937,1,3215.491624
2022-04-02,3449.788574,3521.284668,3442.000244,3445.059326,23571556215,0,3250.809732
2022-04-03,3444.810547,3573.960205,3421.259766,3522.833496,15333808649,1,3292.659542
2022-04-04,3522.36499,3535.148193,3422.000977,3521.241211,18209969743,0,3327.825953
2022-04-05,3521.239746,3546.706787,3410.547607,3411.79248,16681503199,0,3340.74388
2022-04-06,3411.672119,3411.672119,3171.205078,3171.691895,25632563639,0,3314.735882
2022-04-07,3172.197266,3263.474609,3155.581055,3233.274658,16745496605,1,3302.203386
2022-04-08,3233.272461,3301.607422,3179.142334,3192.073975,17557050669,0,3285.2604
2022-04-09,3191.976074,3261.963135,3187.469238,3261.91626,9908112156,1,3281.668994
2022-04-10,3261.291504,3303.003174,3211.866943,3211.866943,10427054790,0,3270.930217
2022-04-11,3209.576904,3214.461914,2962.756592,2981.052246,21891804831,0,3226.333606
2022-04-12,2981.420654,3077.452637,2957.872314,3030.376465,20235707410,1,3196.186353
2022-04-13,3029.87793,3123.575439,3006.481689,3118.344238,16088473629,1,3184.210643
2022-04-14,3117.821777,3139.928711,2988.435303,3019.909424,15821419931,0,3158.933533
2022-04-15,3020.134521,3044.287354,3001.123291,3040.916504,11256651536,1,3140.777067
2022-04-16,3041.123291,3074.886963,3016.421143,3062.310303,8766710365,1,3128.705257
2022-04-17,3061.881836,3075.775879,2989.043945,2993.40332,10463091281,0,3107.889574
2022-04-18,2993.483887,3062.520996,2893.912842,3057.606689,18629381299,1,3100.153746
2022-04-19,3057.570313,3125.084229,3035.535156,3104.106445,14156035096,1,3100.761853
2022-04-20,3103.935059,3157.885742,3045.28833,3077.74585,15547362265,0,3097.22093
2022-04-21,3077.829346,3173.451416,2962.4104,2987.480713,20783591093,0,3080.337819
2022-04-22,2986.938721,3024.854492,2942.358643,2964.835693,16782795477,0,3062.568262
2022-04-23,2964.802246,2975.322754,2926.740234,2938.114014,9116955609,0,3043.421454
2022-04-24,2937.347168,2961.88208,2922.128662,2922.732666,9696829579,0,3024.853948
2022-04-25,2922.990234,3018.415527,2804.50708,3009.393555,22332690614,1,3022.475426
2022-04-26,3008.946289,3026.415039,2786.253174,2808.29834,19052045399,0,2989.525105
2022-04-27,2808.645996,2911.877441,2802.273438,2888.929688,17419284041,1,2974.048887
2022-04-28,2888.849854,2973.13501,2861.821533,2936.940918,18443524633,1,2968.339969
2022-04-29,2936.776611,2943.445801,2782.435303,2815.601807,18771041399,0,2944.84179
2022-04-30,2815.533447,2836.827637,2727.40625,2730.186768,13520941867,0,2911.817941
2022-05-01,2729.994141,2838.704346,2728.078857,2827.756104,15332730152,1,2898.88535
2022-05-02,2827.614014,2874.145996,2785.522949,2857.4104,18609741545,1,2892.504589
2022-05-03,2857.152344,2859.193359,2762.118652,2783.476318,13026093219,0,2875.731009
2022-05-04,2783.131104,2956.686768,2779.273682,2940.644775,18186749944,1,2885.717742
2022-05-05,2940.226563,2948.960693,2704.91626,2749.213135,22642925048,0,2864.717033
2022-05-06,2748.931641,2754.837646,2645.335205,2694.979736,21027599270,0,2838.603603
2022-05-07,2694.991943,2696.652832,2599.523438,2636.093018,13369276367,0,2807.448128
2022-05-08,2636.121826,2638.830566,2498.430176,2517.459961,20802269935,0,2762.834564
2022-05-09,2518.508301,2528.258057,2238.062744,2245.43042,36333567678,0,2683.233927
2022-05-10,2242.650391,2450.760254,2206.756836,2343.510986,38202099639,1,2630.968859
2022-05-11,2342.75415,2441.079346,2018.855591,2072.108643,45743399154,0,2544.990364
2022-05-12,2072.504639,2170.458008,1748.303101,1961.701538,42463486402,0,2455.253622
2022-05-13,1960.122559,2139.713379,1941.975952,2014.418213,24816096567,1,2387.432789
2022-05-14,2014.28064,2063.429932,1956.572998,2056.273926,15457044616,1,2336.485272
2022-05-15,2056.183105,2147.194336,2008.16272,2145.706787,14846088335,1,2307.134736
2022-05-16,2145.836914,2145.836914,1988.811768,2022.725952,21459552191,0,2263.379538
2022-05-17,2022.882324,2113.059814,2015.971558,2090.40918,18509929297,1,2236.768714
2022-05-18,2090.459961,2102.32666,1916.656128,1916.656128,17740965589,0,2187.520624
2022-05-19,1916.149536,2028.388184,1907.020508,2018.336182,18734247914,1,2161.492248
2022-05-20,2018.000122,2054.795898,1926.676758,1961.315674,15892482289,0,2130.695852
2022-05-21,1961.017944,1985.395996,1944.265137,1974.518311,8546822406,1,2106.668538
2022-05-22,1974.670654,2047.191406,1966.038818,2043.170166,10941123403,1,2096.899558
2022-05-23,2042.344727,2080.333496,1964.386597,1972.181885,16434529708,0,2077.712224
2022-05-24,1972.390869,1991.535522,1920.68811,1978.982788,13057109007,1,2062.52308
2022-05-25,1978.677002,2014.369507,1943.938599,1944.827881,13364545730,0,2044.416126
2022-05-26,1945.033325,1962.171143,1759.199585,1803.91333,23458681818,0,2007.415696
2022-05-27,1802.543823,1814.656494,1721.264771,1724.922852,25470760032,0,1963.955258
2022-05-28,1724.635986,1757.941772,1724.635986,1757.941772,23214777872,1,1932.260876
2022-05-29,1792.184448,1818.776611,1765.937378,1812.031006,10642556101,1,1913.763973
2022-05-30,1811.885986,2005.210815,1804.456055,1996.441284,19580808705,1,1926.483559
2022-05-31,1996.408081,2005.490967,1932.352051,1942.328003,18363115560,0,1928.921166
2022-06-01,1942.050659,1965.166626,1776.053223,1823.569336,21037797760,0,1912.713192
2022-06-02,1822.412109,1845.313965,1789.664185,1834.150513,17065041354,1,1900.626626
2022-06-03,1834.13501,1840.058838,1746.509766,1775.078613,14878001811,0,1881.311547
2022-06-04,1775.220825,1810.299683,1751.533325,1801.609497,8677951273,1,1869.049693
2022-06-05,1801.81897,1825.859619,1777.133301,1805.204956,8850385937,1,1859.227426
2022-06-06,1805.635986,1915.030518,1804.990234,1859.289673,16518471852,1,1859.237002
2022-06-07,1859.33374,1862.914917,1729.413574,1814.04834,24020076750,0,1852.284901
2022-06-08,1814.100708,1830.676025,1770.231201,1793.572266,18041476023,0,1843.252188
2022-06-09,1793.512817,1827.293091,1779.867554,1789.82605,12013083393,0,1835.032782
2022-06-10,1789.689941,1797.607788,1663.43396,1665.042236,18504740451,0,1808.88039
2022-06-11,1665.217896,1679.314209,1507.03894,1529.663452,21127089064,0,1765.923938
2022-06-12,1530.189697,1539.705078,1436.18396,1445.216553,23465074882,0,1716.58434
2022-06-13,1443.835449,1448.738037,1181.948242,1204.582764,45162788786,0,1637.814867
2022-06-14,1204.555298,1252.471802,1094.701904,1211.662842,33327826525,1,1572.253017
2022-06-15,1211.365967,1236.627563,1025.684204,1233.206421,37539999450,1,1520.092002
2022-06-16,1233.603516,1246.140625,1058.784546,1067.730713,18907671369,0,1450.497958
2022-06-17,1067.987671,1112.471558,1060.867676,1086.519287,14591486540,1,1394.501239
2022-06-18,1086.37793,1095.16687,896.109009,993.63678,21655406608,0,1332.829784
2022-06-19,993.400635,1142.34082,943.116333,1127.656494,21795481981,1,1301.264662
2022-06-20,1127.65625,1159.985352,1066.113159,1127.642456,19739691429,0,1274.553554
2022-06-21,1127.511841,1185.432495,1112.572632,1124.824585,15632089439,0,1251.518328
2022-06-22,1125.372925,1126.261719,1049.763306,1051.421875,15010593493,0,1220.734258
2022-06-23,1051.329346,1146.494263,1050.219604,1143.386719,14657862919,1,1208.834637
2022-06-24,1143.204712,1238.616943,1134.514038,1226.844727,16981552654,1,1211.60542
2022-06-25,1226.724731,1246.394287,1184.562012,1243.446899,12481946184,1,1216.504109
2022-06-26,1242.987549,1272.131226,1199.406372,1199.831665,12096607824,0,1213.939118
2022-06-27,1199.713135,1234.180786,1179.79248,1193.680664,12492225250,0,1210.822432
2022-06-28,1193.254028,1229.739014,1141.159668,1144.579224,14023205651,0,1200.63117
2022-06-29,1144.524414,1152.684814,1092.099121,1098.943848,15386286815,0,1184.986966
2022-06-30,1099.353149,1103.69043,1009.094849,1067.298828,16350755497,0,1166.881099
2022-07-01,1068.316772,1100.223877,1040.150757,1059.767334,17499453625,0,1150.402058
2022-07-02,1060.121216,1073.052612,1033.962158,1066.512817,9935603640,1,1137.496021
2022-07-03,1066.467407,1083.418945,1044.005615,1073.766968,8557248150,1,1127.691551
2022-07-04,1073.794312,1152.943848,1048.396362,1151.059082,13670889311,1,1131.286556
2022-07-05,1150.509766,1165.682739,1086.829956,1134.541016,16195518291,0,1131.787242
2022-07-06,1134.822266,1193.636719,1116.247559,1186.973999,15373536703,1,1140.277512
2022-07-07,1186.960938,1246.894897,1165.623169,1237.593384,14230795894,1,1155.249185
2022-07-08,1237.580322,1262.885742,1200.632202,1222.506226,16315929082,0,1165.596422
2022-07-09,1222.306885,1228.767944,1209.377563,1216.978271,8821353104,0,1173.501322
2022-07-10,1216.904419,1216.904419,1157.175537,1168.401611,10984558039,0,1172.716751
2022-07-11,1168.139038,1169.193848,1095.002808,1097.236572,12064180410,0,1161.104416
2022-07-12,1097.259155,1097.259155,1038.13562,1038.19165,12583282453,0,1142.194759
2022-07-13,1038.186646,1113.587158,1019.220337,1113.587158,18302588147,1,1137.79359
2022-07-14,1113.515747,1202.953369,1077.405762,1191.526245,16688640823,1,1146.060152
2022-07-15,1191.674805,1275.778198,1182.903198,1233.12915,17411448225,1,1159.455383
2022-07-16,1232.791626,1377.94458,1195.605957,1352.626465,18364013796,1,1189.174011
2022-07-17,1353.205078,1378.41748,1329.763306,1338.635742,16079711737,0,1212.168123
2022-07-18,1338.80603,1578.717896,1338.80603,1578.717896,27440420623,1,1268.560396
2022-07-19,1578.383911,1607.033081,1501.797485,1542.97522,27753529276,0,1310.778061
2022-07-20,1542.954346,1612.645752,1500.803223,1520.200684,22942708340,0,1342.996926
